x,y,code,title,major_group
2.143092,4.9770827,321,Medical and Pharmaceutical Technicians,3
2.1233494,5.136227,3211,Medical Imaging and Therapeutic Equipment Technicians,3
7.261466,4.87226,3212,Medical and Pathology Laboratory Technicians,3
2.2186127,5.125678,3213,Pharmaceutical Technicians and Assistants,3
2.129281,4.8671393,3214,Medical and Dental Prosthetic Technicians,3
2.1548793,5.4718924,322,Nursing and Midwifery Associate Professionals,3
2.174948,5.4524355,3221,Nursing Associate Professionals,3
2.2727065,5.5371833,3222,Midwifery Associate Professionals,3
2.643898,5.168476,323,Traditional and Complementary Medicine Associate Professionals,3
2.5918078,5.251229,3230,Traditional and Complementary Medicine Associate Professionals,3
8.468701,2.8009512,324,Veterinary Technicians and Assistants,3
8.502083,2.807853,3240,Veterinary Technicians and Assistants,3
2.0380027,5.0423822,325,Other Health Associate Professionals,3
2.0356643,4.91842,3251,Dental Assistants and Therapists,3
2.0646937,5.4392624,3252,Medical Records and Health Information Technicians,3
2.2974298,5.5054646,3253,Community Health Workers,3
2.1379104,4.7376595,3254,Dispensing Opticians,3
2.5586772,5.182691,3255,Physiotherapy Technicians and Assistants,3
1.9845953,5.344374,3256,Medical Assistants,3
7.626031,5.8240333,3257,Environmental and Occupational Health Inspectors and Associates,3
2.090035,5.426407,3258,Ambulance Workers,3
2.161429,5.264558,3259,Health Associate Professionals Not Elsewhere Classified,3
5.192017,8.933261,33,Business and Administration Associate Professionals,3
4.965202,9.010793,331,Financial and Mathematical Associate Professionals,3
5.112374,9.0988455,3311,Securities and Finance Dealers and Brokers,3
5.0022526,8.928968,3312,Credit and Loans Officers,3
4.7109823,8.753812,3313,Accounting Associate Professionals,3
5.9554734,5.694331,3314,"Statistical, Mathematical and Related Associate Professionals",3
9.912399,4.7769346,3315,Valuers and Loss Assessors,3
6.192894,9.028804,332,Sales and Purchasing Agents and Brokers,3
5.3489356,9.077179,3321,Insurance Representatives,3
6.718978,9.471398,3322,Commercial Sales Representatives,3
6.746133,9.425792,3323,Buyers,3
6.890957,9.39899,3324,Trade Brokers,3
6.827636,8.851631,333,Business Services Agents,3
6.984447,9.098632,3331,Clearing and Forwarding Aents,3
6.4236617,8.641206,3332,Conference and Event Planners,3
4.4010477,8.298657,3333,Employment agents and contractors,3
6.871684,8.397736,3334,Real Estate Agents and Property Managers,3
6.5394626,9.456028,3339,Business Services Agents Not Elsewhere Classified,3
4.2756433,7.8001246,334,Administrative and Specialized Secretaries,3
4.1933565,7.99929,3341,Office Supervisors,3
4.3542113,7.598214,3342,Legal Secretaries,3
4.2035646,7.8060837,3343,Administrative and Executive Secretaries,3
1.9937103,5.4895983,3344,Medical Secretaries,3
5.7446723,7.5260315,335,Government Regulatory  Associate Professionals,3
5.9061646,7.3769894,3351,Customs and Border Inspectors,3
4.895841,7.9410086,3352,Government Tax and Excise Officials,3
4.793491,7.6195903,3353,Government Social Benefits Officials,3
4.891997,7.8674593,3354,Government Licensing Officials,3
5.6968293,7.2758484,3355,Police Inspectors and Detectives,3
5.626768,8.171791,3359,Government Regulatory AssociatePprofessionals Not Elsewhere Classified,3
5.5323267,7.4151545,34,"Legal, Social, Cultural and Related Associate Professionals",3
4.730499,7.413123,341,"Legal, Social and Religious Associate Professionals",3
4.399793,7.5261006,3411,Legal and Related Associate Professionals,3
4.807464,7.1897807,3412,Social Work Associate Professionals,3
5.4016128,7.354224,3413,Religious Associate Professionals,3
5.241983,6.6629915,342,Sports and Fitness Workers,3
