x,y,code,title,major_group
9.316981,2.2539084,541,Protective Services Workers,5
9.453362,3.161614,5411,Fire Fighters,5
9.239217,2.9444752,5412,Police Officers,5
9.087112,3.118233,5413,Prison Guards,5
9.169563,3.109306,5414,Security Guards,5
9.338132,2.3076994,5419,Protective Services Workers Not Elsewhere Classified,5
12.945092,7.63916,6,"Skilled Agricultural, Forestry and Fishery Workers",6
13.225369,7.8526115,61,Market-oriented Skilled Agricultural Workers,6
13.620025,7.8529577,611,Market Gardeners and Crop Growers,6
13.659146,7.8425055,6111,Field Crop and Vegetable Growers,6
13.691203,7.714755,6112,Tree and Shrub Crop Growers,6
13.661836,7.693082,6113,"Gardeners, Horticultural and Nursery Growers",6
13.86236,8.075433,6114,Mixed Crop Growers,6
13.819931,8.37221,612,Animal Producers,6
13.812659,8.411478,6121,Livestock and Dairy Producers,6
13.718722,8.269322,6122,Poultry Producers,6
13.620831,8.048483,6123,Apiarists and Sericulturists,6
13.844058,8.425297,6129,Animal Producers Not Elsewhere Classified,6
13.904545,8.323321,613,Mixed Crop and Animal Producers,6
13.911274,8.354083,6130,Mixed Crop and Animal Producers,6
12.983292,7.6582355,62,"Market-Oriented Skilled Forestry, Fishery and Hunting Workers",6
12.959992,7.137481,621,Forestry and Related Workers,6
12.987728,7.1505585,6210,Forestry and Related Workers,6
12.809447,8.134168,622,"Fishery Workers, Hunters and Trappers",6
12.565683,7.9941325,6221,Aquaculture Workers,6
12.687336,7.978158,6222,Inland and Coastal Waters Fishery Workers,6
12.565139,8.0093155,6223,Deep-sea Fishery Workers,6
12.961313,8.302624,6224,Hunters and Trappers,6
13.316198,8.438734,63,"Subsistence Farmers, Fishers, Hunters and Gatherers",6
13.560516,8.239239,631,Subsistence Crop Farmers,6
13.59361,8.307189,6310,Subsistence Crop Farmers,6
13.672475,8.300544,632,Subsistence Livestock Farmers,6
13.67735,8.315739,6320,Subsistence Livestock Farmers,6
13.7197695,8.335249,633,Subsistence Mixed Crop and Livestock Farmers,6
13.717397,8.374297,6330,Subsistence Mixed Crop and Livestock Farmers,6
13.205811,8.454753,634,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
13.205589,8.431158,6340,"Subsistence Fishers, Hunters, Trappers and Gatherers",6
11.137761,5.8438206,7,Craft and Related Trades Workers,7
11.177895,4.8666544,71,Building and Related Trades Workers (excluding Electricians),7
10.988284,5.0529165,711,Building Frame and Related Trades Workers,7
10.956187,4.5522485,7111,House Builders,7
11.064002,5.022866,7112,Bricklayers and Related Workers,7
11.003912,5.490579,7113,"Stonemasons, Stone Cutters, Splitters and Carvers",7
11.22234,5.067128,7114,"Concrete Placers, Concrete Finishers and Related Workers",7
11.148618,5.2907925,7115,Carpenters and Joiners,7
10.821723,5.1133966,7119,Building Frame and Related Trades Workers Not Elsewhere Classified,7
11.0167465,5.021874,712,Building Finishers and Related Trades Workers,7
10.918095,4.6821413,7121,Roofers,7
11.865382,5.618192,7122,Floor Layers and Tile Setters,7
10.908704,4.912189,7123,Plasterers,7
11.454291,5.143316,7124,Insulation Workers,7
11.030677,5.5449953,7125,Glaziers,7
11.301603,4.737507,7126,Plumbers and Pipe Fitters,7
12.899046,5.5701394,7127,Air Conditioning and Refrigeration Mechanics,7
10.829953,4.9890285,713,"Painters, Building Structure Cleaners and Related Trades Workers",7
10.781456,5.1244893,7131,Painters and Related Workers,7
10.592725,5.176208,7132,Spray Painters and Varnishers,7
9.360944,5.4686127,7133,Building Structure Cleaners,7
11.441549,5.453155,72,"Metal, Machinery and Related Trades Workers",7
11.356048,5.3000646,721,"Sheet and Structural Metal Workers, Moulders and Welders, and Related Workers",7
12.206568,5.6547885,7211,Metal Moulders and Coremakers,7
